price,market_cap,vol_24hr,date,ticker,type,daily_return,rolling_returns
56.1039292281498,15191106751.31919,498823045.14139193,2025-09-20,HYPE,Altcoin,-4.144160037130806,0.27146004583626165
54.112570565038574,14652136922.819347,337264205.7559476,2025-09-21,HYPE,Altcoin,-3.5494103363300167,-0.06027908333811346
50.89114903969352,13790601148.15417,554776919.9999816,2025-09-22,HYPE,Altcoin,-5.953185168819852,-0.6858287466927637
47.28579073083639,12803837787.13366,953714288.7899988,2025-09-23,HYPE,Altcoin,-7.084450590897573,-1.781492510910225
44.742246352291204,12117861604.154482,734438843.910999,2025-09-24,HYPE,Altcoin,-5.379088176876923,-2.6703978431174917
25.38765970297008,10317215858.031935,475402115.72835237,2024-10-03,AVAX,Altcoin,-1.9377209733320355,-0.9256349095417029
24.640133303387373,10019265104.99717,455508382.6158472,2024-10-04,AVAX,Altcoin,-2.944447847216314,-2.3020562074366677
26.245382002298847,10657830882.718695,382907340.72178,2024-10-05,AVAX,Altcoin,6.514772786114742,-2.0290062624730463
25.686647822298074,10446187753.756578,240390650.24324185,2024-10-06,AVAX,Altcoin,-2.1288856834007386,-1.8167929551380533
26.90653224719093,10936212012.367392,283370330.2534006,2024-10-07,AVAX,Altcoin,4.749099350495634,-1.0070591791156738
26.58045159678752,10807436346.840601,379972957.83981186,2024-10-08,AVAX,Altcoin,-1.2119014349664337,-0.48818376305012556
26.35522156286295,10714465232.419027,315711906.97665757,2024-10-09,AVAX,Altcoin,-0.8473521719690735,0.31336628938939715
25.775136082320433,10483723245.070684,340966836.7716063,2024-10-10,AVAX,Altcoin,-2.2010267648818194,0.27575117631085655
25.851156290090692,10508275473.948835,297187093.8145078,2024-10-11,AVAX,Altcoin,0.294936203352969,0.7385203263921827
27.408137150663446,11143455435.375507,330297784.5598404,2024-10-12,AVAX,Altcoin,6.022867383961383,0.66824812608456
28.631418787961067,11643901318.876692,423335838.3148591,2024-10-13,AVAX,Altcoin,4.463206056556124,1.609975517506969
29.172291595145516,11871144661.507776,352161641.9653732,2024-10-14,AVAX,Altcoin,1.8890883863983632,1.2014025226359304
29.07889095673947,11859230710.453247,486920169.61566526,2024-10-15,AVAX,Altcoin,-0.3201690141531044,1.3287928684664059
28.16459063624387,11452219882.956635,600495409.3988094,2024-10-16,AVAX,Altcoin,-3.144206296780039,1.0006708506362678
28.038990777455993,11396526979.828714,399731766.08949554,2024-10-17,AVAX,Altcoin,-0.4459495272274516,1.2513961703011776
27.25915649644756,11085563052.01445,295806627.53701746,2024-10-18,AVAX,Altcoin,-2.781249465067903,0.8119410748124815
28.11082350081976,11439616336.301891,218600156.26490363,2024-10-19,AVAX,Altcoin,3.124333669250512,0.3978648298537856
28.109024249475087,11429011450.285746,168123058.6367099,2024-10-20,AVAX,Altcoin,-0.006400564339992254,-0.2406504017028024
28.895734991769913,11745435543.871784,198530403.72107887,2024-10-21,AVAX,Altcoin,2.7987835341154454,-0.11069395202893352
27.76954512804064,11300216351.878927,309790088.5586903,2024-10-22,AVAX,Altcoin,-3.8974259144127443,-0.621730652066025
27.603704308848457,11231155548.59411,367994982.06391996,2024-10-23,AVAX,Altcoin,-0.5972039456444866,-0.25787317333237464
26.76673991504158,10888878407.041792,344756480.21164346,2024-10-24,AVAX,Altcoin,-3.0320727408262527,-0.6273193467036319
26.851668538528674,10921205561.970716,297565679.06047785,2024-10-25,AVAX,Altcoin,0.3172916229494449,-0.18467061984401076
24.72928651868855,10046183151.74264,393145295.44983006,2024-10-26,AVAX,Altcoin,-7.904097344248018,-1.7601607646295148
25.376391136461876,10330429530.542618,241845089.52505568,2024-10-27,AVAX,Altcoin,2.6167540955307933,-1.3854243846479743
25.710997900669824,10465495246.341927,152964681.83855975,2024-10-28,AVAX,Altcoin,1.3185750582444644,-1.5968827383438289
26.26093791446672,10705600870.64886,317481431.4525571,2024-10-29,AVAX,Altcoin,2.1389290914397785,-0.7345463089363254
26.848048912880103,10926230435.502937,342986871.9560505,2024-10-30,AVAX,Altcoin,2.2356817579236354,-0.3298483512837366
26.190176636737675,10668991827.085335,307043579.24218,2024-10-31,AVAX,Altcoin,-2.4503541329098932,-0.2467456930099709
25.03059750956233,10192206287.502419,281130519.2768946,2024-11-01,AVAX,Altcoin,-4.427534580079051,-0.9245780077283275
24.79052668380165,10092521244.56467,297901041.83144784,2024-11-02,AVAX,Altcoin,-0.9591094486216978,0.06756312021828961
24.09088319334702,9807617834.82223,192734182.06545582,2024-11-03,AVAX,Altcoin,-2.822221162859695,-0.7094333452660658
23.54894175467591,9597077263.108023,337058108.3335798,2024-11-04,AVAX,Altcoin,-2.2495706542663307,-1.2191684470533224
22.71040916605688,9242062392.408075,330905487.52835774,2024-11-05,AVAX,Altcoin,-3.5608079435354156,-2.0334165949069214
23.96360452157717,9757714484.28573,309257822.27829325,2024-11-06,AVAX,Altcoin,5.5181540163236065,-1.5644919865640685
27.020498613843973,11001387077.394264,733680233.442321,2024-11-07,AVAX,Altcoin,12.756403526499248,0.6079019647800946
27.381770869237883,11153456834.77073,577279187.9563028,2024-11-08,AVAX,Altcoin,1.3370303063497513,1.4314112342699234
28.67642751067855,11670172666.643702,553517808.2761053,2024-11-09,AVAX,Altcoin,4.728169874853316,2.2438797090520683
30.112631273919774,12279542549.075342,546421022.534212,2024-11-10,AVAX,Altcoin,5.0083078260233505,3.3625267074639322
31.97947627130499,12993607617.744297,1208671357.9859312,2024-11-11,AVAX,Altcoin,6.1995412503259795,4.569542693834262
35.5490751973566,14475593522.191366,1456086321.4789915,2024-11-12,AVAX,Altcoin,11.162155676872644,6.672823211035413
34.28574196082106,13931136148.33208,1908058360.4924693,2024-11-13,AVAX,Altcoin,-3.5537724385850677,5.376833717477031
33.14066244989379,13522860158.123688,1532906848.813502,2024-11-14,AVAX,Altcoin,-3.3398125443392157,3.077374278785822
31.19768259747571,12666483418.92829,892106456.5107098,2024-11-15,AVAX,Altcoin,-5.862827441532648,2.0488231719454797
33.06623150185239,13455200585.885452,674471425.8457679,2024-11-16,AVAX,Altcoin,5.989383661874537,2.228996570091368
35.17725149077559,14330263764.245201,878997830.3616203,2024-11-17,AVAX,Altcoin,6.384217048758445,2.425555030482095
34.70994978069957,14137105024.803478,1206875386.3749511,2024-11-18,AVAX,Altcoin,-1.3284201871159862,1.3501319679903863
35.34073230479448,14440652967.55981,882350582.8758122,2024-11-19,AVAX,Altcoin,1.8172959859644067,0.015152012146352487
34.32936646798801,14053555246.306078,685941712.0664718,2024-11-20,AVAX,Altcoin,-2.861756876128063,0.11401137821163886
33.689451375091785,13781739093.214588,814665617.5285561,2024-11-21,AVAX,Altcoin,-1.8640457390699083,0.3248352075358257
35.83556991231696,14647868662.569672,1012956044.0893987,2024-11-22,AVAX,Altcoin,6.37029826734401,2.0724245945182056
43.04884286163247,17620013083.222313,1877823786.3151948,2024-11-23,AVAX,Altcoin,20.128807681767192,4.092342311645727
41.44432133613957,16957585558.992628,2041229524.9585655,2024-11-24,AVAX,Altcoin,-3.727211740975589,2.647852484540866
42.08898765313199,17218802861.206676,1418708573.0624447,2024-11-25,AVAX,Altcoin,1.5554997553555383,3.059841047751084
41.415174089884985,16942486459.14421,2124646352.1976328,2024-11-26,AVAX,Altcoin,-1.6009260398470504,2.5715236154923033
42.65086026518125,17444888911.59389,1524240543.441878,2024-11-27,AVAX,Altcoin,2.9836556345613996,3.4065825455907985
43.94980108326816,17979606785.622936,1239431258.7394493,2024-11-28,AVAX,Altcoin,3.045520793744272,4.107949193135681
42.90571576286416,17559693979.875553,738028198.5447319,2024-11-29,AVAX,Altcoin,-2.3756315038283238,2.8585306543967763
45.00028678584024,18410524575.292854,720142029.9635361,2024-11-30,AVAX,Altcoin,4.881799512569773,0.6803866302257165
44.970877287421956,18418389047.21688,806737860.1274527,2024-12-01,AVAX,Altcoin,-0.06535402442710003,1.203509161161215
45.249819767941275,18526871827.880848,779851783.7665108,2024-12-02,AVAX,Altcoin,0.6202736022615563,1.0699054250049318
52.08500792765977,21305517597.214897,3316658525.6651254,2024-12-03,AVAX,Altcoin,15.105448363710616,3.4565303397988845
51.22245178878033,20984276942.544907,2142959427.2948246,2024-12-04,AVAX,Altcoin,-1.6560545408333738,2.7937146004567737
52.75443550741594,21588604850.753353,1883588208.9386454,2024-12-05,AVAX,Altcoin,2.9908441808932817,2.785903655763775
50.62186773905273,20709273987.82298,1550536730.4286213,2024-12-06,AVAX,Altcoin,-4.04244258866806,2.5477877865009555
52.65717973028137,21549410676.14568,1059219612.9895706,2024-12-07,AVAX,Altcoin,4.0206181283557685,2.4247618744703834
51.75753968442909,21210871148.427658,595705005.3976936,2024-12-08,AVAX,Altcoin,-1.7084850545744823,2.190028870163615
54.18128862843605,22179289492.546204,813766135.8161392,2024-12-09,AVAX,Altcoin,4.682890567799003,2.77040272238325
45.188716534228334,18487535733.234905,1822936716.113828,2024-12-10,AVAX,Altcoin,-16.59719124784369,-1.7585457935530793
44.59992962215368,18250068690.01941,1490193817.8032703,2024-12-11,AVAX,Altcoin,-1.3029511728412824,-1.708102455268495
48.253354176983315,19766090888.048187,863695776.059319,2024-12-12,AVAX,Altcoin,8.19154780238689,-0.9651447950551224
52.9365404488185,21651424579.18754,1840832995.7627828,2024-12-13,AVAX,Altcoin,9.705410850110496,0.9988342676275286
52.429972841330084,21451629661.667233,959125518.5894885,2024-12-14,AVAX,Altcoin,-0.9569337232722797,0.2877554316806646
49.89083453054652,20439965564.90129,766787795.0573944,2024-12-15,AVAX,Altcoin,-4.842913648778369,-0.16002008177703356
51.00209739014211,20936714917.638958,810485140.807597,2024-12-16,AVAX,Altcoin,2.2273887980671203,-0.5108060488815882
49.137540655033504,20161695670.636875,908109971.1811192,2024-12-17,AVAX,Altcoin,-3.6558432506130556,1.3379579507227877
47.812573349860365,19608954759.67657,694641949.7424688,2024-12-18,AVAX,Altcoin,-2.6964461133188844,1.1388872449402734
42.8307932021572,17522268981.706444,1085276379.2538953,2024-12-19,AVAX,Altcoin,-10.419393474703476,-1.5198186517869217
39.081346852291716,16015318771.209362,1249004627.1934886,2024-12-20,AVAX,Altcoin,-8.754090385784973,-4.156890256914846
39.78166800407164,16279137438.500908,1223452752.2291224,2024-12-21,AVAX,Altcoin,1.791957565911928,-3.7641915013171015
37.37907247949279,15293029823.48328,610062418.624893,2024-12-22,AVAX,Altcoin,-6.039453962395303,-3.935125831833807
36.51908958975495,14978535822.52411,490425231.7415241,2024-12-23,AVAX,Altcoin,-2.3007068733705283,-4.5819966420391856
39.008078673142315,15986905209.603487,717211697.0500364,2024-12-24,AVAX,Altcoin,6.815583606677933,-3.086078519569044
41.248534157768994,16884859498.46091,575992424.3426508,2024-12-25,AVAX,Altcoin,5.74356789884467,-1.8803622321171076
40.26836112987529,16509200864.81862,334649780.44913954,2024-12-26,AVAX,Altcoin,-2.376261479122388,-0.7313433756055235
37.27150561446622,15279515089.60027,445525494.31015503,2024-12-27,AVAX,Altcoin,-7.442208799467842,-0.5439317204173619
36.47293046911688,14944247263.003979,413702114.37543595,2024-12-28,AVAX,Altcoin,-2.1425889085612604,-1.1060097881992461
37.66289197757774,15440098831.45994,279301507.14420456,2024-12-29,AVAX,Altcoin,3.2625881527903244,0.2228533711129865
35.859555171567706,14696421258.479542,287337697.63248444,2024-12-30,AVAX,Altcoin,-4.788099668723356,-0.13248845679456028
35.905494500541415,14704857248.57316,510154209.8900068,2024-12-31,AVAX,Altcoin,0.1281090318993483,-1.0878419674772153
35.67488525834681,14625392191.333096,336545924.2327478,2025-01-01,AVAX,Altcoin,-0.6422672780377003,-2.000104135603268
37.62793802638938,15424351665.324396,306625837.42126423,2025-01-02,AVAX,Altcoin,5.474587385212715,-0.8785542978411106
39.23383156271445,16100986048.720066,477726471.00947976,2025-01-03,AVAX,Altcoin,4.267822316489456,0.794307290152789
41.81906643608283,17154413720.50851,575540255.8566815,2025-01-04,AVAX,Altcoin,6.589300026014366,2.0417199950921643
42.68329882621046,17512705706.539852,400210212.90735936,2025-01-05,AVAX,Altcoin,2.06659895540362,1.8708643954654924
43.0569611659616,17650924819.27978,364122276.3020267,2025-01-06,AVAX,Altcoin,0.8754298520190495,2.679940041285836
43.99530989416074,18034855169.40223,633072768.6596943,2025-01-07,AVAX,Altcoin,2.179319447515815,2.9729701006596168
39.35523210506883,16149630158.48193,624382368.3780711,2025-01-08,AVAX,Altcoin,-10.546755552477116,1.5580432043111287
37.406116982948866,15390033363.161318,595606280.1660924,2025-01-09,AVAX,Altcoin,-4.952620065653035,0.06844213990173616
36.208125558615265,14865502436.178654,419966079.3458376,2025-01-10,AVAX,Altcoin,-3.202661812985541,-0.998769878594692
36.72107918330164,15082591701.60874,428041375.28921384,2025-01-11,AVAX,Altcoin,1.416680970838935,-1.7377154579054677
37.12535633164786,15258654195.310726,224420090.78476122,2025-01-12,AVAX,Altcoin,1.1009402701052773,-1.8756666986623738
36.521164132733794,15000904808.254871,177566886.61546493,2025-01-13,AVAX,Altcoin,-1.6274381140390926,-2.2332192652421083
35.298779903288505,14516109602.823029,545478775.8484187,2025-01-14,AVAX,Altcoin,-3.3470571337830712,-3.0227016339990924
36.51025590004638,15010089068.957253,294643949.580119,2025-01-15,AVAX,Altcoin,3.432061958167032,-1.0257277039070714
39.85020281269093,16391037864.248726,520759029.572942,2025-01-16,AVAX,Altcoin,9.147969057758122,0.9886421708659511
40.00309124046877,16454706313.299452,475282480.137261,2025-01-17,AVAX,Altcoin,0.3836578410816749,1.5009735500184103
41.44150745214298,17048346574.993317,449468343.9724368,2025-01-18,AVAX,Altcoin,3.595762645010403,1.812270932042906
39.28882580647152,16169296247.082771,494353205.7460359,2025-01-19,AVAX,Altcoin,-5.194506131702359,0.9129214460703864
35.752270105212936,14717114963.337975,836591656.0937827,2025-01-20,AVAX,Altcoin,-9.001428850734595,-0.14050580202897095
35.781734985336136,14750629510.521309,1106122470.572552,2025-01-21,AVAX,Altcoin,0.08241401185571373,0.3494186473479983
36.95423736734435,15185452454.976036,544004394.4856749,2025-01-22,AVAX,Altcoin,3.276818137769788,0.3272409587198206
36.71597669034663,15110923709.085337,317840517.50630844,2025-01-23,AVAX,Altcoin,-0.6447452145454502,-1.0717182230378326
35.592764537640605,14655109643.833794,480762165.9815043,2025-01-24,AVAX,Altcoin,-3.0591918122699457,-1.5635538878023496
35.30074777654587,14522163006.871607,573841861.4383762,2025-01-25,AVAX,Altcoin,-0.8204385494864241,-2.194439772730468
36.678978555687756,15112344666.085375,646485415.7207613,2025-01-26,AVAX,Altcoin,3.9042537791723397,-0.8946169283197969
35.83005391704498,14745108356.510832,341685545.4861318,2025-01-27,AVAX,Altcoin,-2.314471863914913,0.060662641225871984
34.16675754604066,14054470687.982466,718469964.2212467,2025-01-28,AVAX,Altcoin,-4.6421821604155085,-0.6142796690985884
32.18605202288011,13250745122.173407,352096026.8529708,2025-01-29,AVAX,Altcoin,-5.7971714772509175,-1.910563899815832
32.85402842424187,13539745636.864996,417326777.8582007,2025-01-30,AVAX,Altcoin,2.0753598511768834,-1.5219774618554989
34.306853327738345,14143721570.81862,323831189.872312,2025-01-31,AVAX,Altcoin,4.422060164848718,-0.4532271794099753
34.40327525683963,14160088611.012943,418083856.84136474,2025-02-01,AVAX,Altcoin,0.2810573391273996,-0.29587062389371477
32.224672305224274,13279039280.953754,295157477.65411234,2025-02-02,AVAX,Altcoin,-6.332545187488304,-1.7582704762738068
27.440534730531102,11265739204.536703,807967874.5903835,2025-02-03,AVAX,Altcoin,-14.846194646694876,-3.548516588099516
28.384520680812535,11691678217.623907,1927448390.3853238,2025-02-04,AVAX,Altcoin,3.4401149961233335,-2.393902708593967
26.502613436324033,10901587567.971483,694207906.1912452,2025-02-05,AVAX,Altcoin,-6.630047643399662,-2.512885018043787
25.906964325816567,10666666287.681887,380278525.79242826,2025-02-06,AVAX,Altcoin,-2.247510842425371,-3.130437974272681
24.48427516088455,10065359619.628895,370708013.8009966,2025-02-07,AVAX,Altcoin,-5.491531724982124,-4.546665387105658
24.400600056663496,10016193562.406492,379452750.80948436,2025-02-08,AVAX,Altcoin,-0.3417503833429092,-4.635637918887132
24.588690538931782,10127763526.648973,193117215.57024083,2025-02-09,AVAX,Altcoin,0.770843675284616,-3.6208680813481426
24.893274321017916,10252095946.786278,283366330.20291907,2025-02-10,AVAX,Altcoin,1.2387149352417914,-1.3230238553571902
25.58997652902764,10538295629.759579,331230256.21631557,2025-02-11,AVAX,Altcoin,2.7987568008338792,-1.4146464546842552
25.370055903418475,10450838425.06515,380358483.94860345,2025-02-12,AVAX,Altcoin,-0.8594014354006974,-0.5902684249701172
26.497318535378657,10914178084.404339,465088572.19771016,2025-02-13,AVAX,Altcoin,4.443280047358078,0.36555884499894686
25.42528985276452,10476121764.798855,300989927.61948955,2025-02-14,AVAX,Altcoin,-4.04580063896951,0.5720918572864632
26.38165898964795,10867137061.20443,321040606.40296113,2025-02-15,AVAX,Altcoin,3.761487646440509,1.1582687186840943
25.489206974912715,10507629280.208097,201184817.09617496,2025-02-16,AVAX,Altcoin,-3.382850241091462,0.5648838734875118
24.855318096176628,10281105671.910507,215351067.55942658,2025-02-17,AVAX,Altcoin,-2.4868913315348795,0.032654406805130175
25.016136138597577,10349338744.084883,342179974.0180377,2025-02-18,AVAX,Altcoin,0.6470166336180805,-0.27473704565426965
23.49176816567649,9707992877.750477,390655774.47508144,2025-02-19,AVAX,Altcoin,-6.093538844190771,-1.0224709611957088
23.71224943472529,9815388209.846878,296857138.58568555,2025-02-20,AVAX,Altcoin,0.938546930541162,-1.5231471207409828
25.160681534913994,10418943821.241507,364329382.9089256,2025-02-21,AVAX,Altcoin,6.1083707143682275,-0.07255121312130568
24.56269275572274,10169960798.39606,614127933.576191,2025-02-22,AVAX,Altcoin,-2.376679575875007,-0.9494322448806651
25.798541141063033,10683860043.228298,397645316.8825335,2025-02-23,AVAX,Altcoin,5.03140432374769,0.252604121524928
24.879297924342154,10272235872.247746,253625758.55196768,2025-02-24,AVAX,Altcoin,-3.5631596829238443,0.098851499897933
21.819616962435123,9027123845.183777,570735152.5106087,2025-02-25,AVAX,Altcoin,-12.29810009595732,-1.75045089004141
21.960320821830884,9095031538.957174,971942575.8917528,2025-02-26,AVAX,Altcoin,0.6448502722939509,-0.7878238734007353
21.77543431430379,9017399275.845549,540237075.6540569,2025-02-27,AVAX,Altcoin,-0.8419116871156818,-1.0421751044945702
22.500711276282416,9316512049.938799,424935067.23917454,2025-02-28,AVAX,Altcoin,3.3307118081323805,-1.4389835196711196
22.3645872408828,9260239111.736263,752744502.8114376,2025-03-01,AVAX,Altcoin,-0.6049765881983693,-1.1858830928601714
21.866944314659996,9052491918.483301,275225577.23083436,2025-03-02,AVAX,Altcoin,-2.225137986508885,-2.2225319943253963
24.905622025235463,10301741220.03371,834666086.6667726,2025-03-03,AVAX,Altcoin,13.896215524444733,0.2716644638701146
20.968208714697624,8700152822.692818,626024637.3593105,2025-03-04,AVAX,Altcoin,-15.809335364313648,-0.22994057446650373
20.027366559776787,8293010592.062037,787393437.1750134,2025-03-05,AVAX,Altcoin,-4.486993465785927,-0.9630611084779149
21.75387932199502,9008691178.003069,578331277.4683999,2025-03-06,AVAX,Altcoin,8.62076777326173,0.38875024300457234
21.062719398920557,8727214494.896774,500095934.0538664,2025-03-07,AVAX,Altcoin,-3.177180092084264,-0.5409485998835197
20.099213805896714,8324922202.823453,563021811.681616,2025-03-08,AVAX,Altcoin,-4.574459616421711,-1.1080176039154257
20.46571711441328,8480332549.876595,303492044.40187514,2025-03-09,AVAX,Altcoin,1.8234708683433354,-0.5296449103651083
17.974478395195543,7433945234.797762,319324503.76081413,2025-03-10,AVAX,Altcoin,-12.17274090758953,-4.25378154351286
16.388675680466818,6806972038.350941,540555527.6653192,2025-03-11,AVAX,Altcoin,-8.822524247227115,-3.2556656696433555
17.515110714274186,7257315303.6408615,686930717.2455206,2025-03-12,AVAX,Altcoin,6.873252334536906,-1.632773412454379
18.902307825588476,7823407686.609162,430731234.8014707,2025-03-13,AVAX,Altcoin,7.920001956846168,-1.7328828147994595
18.49522601511953,7664889610.462652,361679225.06795,2025-03-14,AVAX,Altcoin,-2.1536090419492004,-1.586658379065879
18.572363162100228,7706483271.853717,300373499.3240296,2025-03-15,AVAX,Altcoin,0.4170651762656963,-0.8735834086819637
19.42397286319994,8042831996.478084,273978084.7319812,2025-03-16,AVAX,Altcoin,4.585359944056844,-0.4790278264371768
18.31982935160558,7591350871.711131,244193053.23556852,2025-03-17,AVAX,Altcoin,-5.684437058117164,0.44787272348744683
18.830818505110745,7806448452.190751,261616336.75967273,2025-03-18,AVAX,Altcoin,2.7892680859517904,2.1067001996558616
19.017253167965247,7882067855.349663,268636924.8134799,2025-03-19,AVAX,Altcoin,0.9900507660030922,1.2662428327224597
19.732076258080227,8180290097.446947,388291274.5681969,2025-03-20,AVAX,Altcoin,3.7588135563084712,0.6717873469313603
18.735394116433113,7765039697.290491,242429874.05213732,2025-03-21,AVAX,Altcoin,-5.051075865566734,0.25786351498599835
19.153504077905303,7941246182.541945,195820647.89923596,2025-03-22,AVAX,Altcoin,2.2316582126524764,0.5170910916126813
19.397493932739046,8043169218.073018,142900406.4081228,2025-03-23,AVAX,Altcoin,1.2738653660517407,0.044020437611952304
19.777603125117867,8206231096.350758,159378923.56782937,2025-03-24,AVAX,Altcoin,1.959578869810974,1.1360227130302578
21.484762623053754,8886231269.360397,526659302.89433163,2025-03-25,AVAX,Altcoin,8.63178155176836,1.970667493861196
22.91839722354371,9504355728.505993,390751933.5086648,2025-03-26,AVAX,Altcoin,6.672797021976984,2.7824883875717523
22.094542761872837,9154472038.51491,293554599.0908573,2025-03-27,AVAX,Altcoin,-3.594729830515986,1.7319821894539724
22.010138479262164,9132394683.005487,236199803.7015333,2025-03-28,AVAX,Altcoin,-0.3820141630462959,2.398991004099749
20.393905102379996,8458204933.932984,328693057.7943167,2025-03-29,AVAX,Altcoin,-7.343131341063458,1.0311639249974731
19.67115660139404,8153809396.372638,247390449.99250892,2025-03-30,AVAX,Altcoin,-3.5439436309900874,0.34290549684864047
18.860870143264492,7822291077.524853,230110474.37393418,2025-03-31,AVAX,Altcoin,-4.119160223004492,-0.5254858021249975
18.77241313136469,7788085334.638244,260281127.2814541,2025-04-01,AVAX,Altcoin,-0.46899751298797865,-1.8255970970901887
19.819514963874795,8212870715.770318,300137303.4477783,2025-04-02,AVAX,Altcoin,5.577875498385554,-1.9820144576032503
18.005460348573276,7470674175.284683,483644183.7687256,2025-04-03,AVAX,Altcoin,-9.152870888152476,-2.7760346086941774
18.16700855595577,7549353834.425878,344253627.6943345,2025-04-04,AVAX,Altcoin,0.897217867552591,-2.5932871757514797
18.186239334064684,7555014861.1917305,350174949.0843862,2025-04-05,AVAX,Altcoin,0.10585550201993588,-1.5291461981681371
17.89495169881103,7424078996.139569,132267118.90163226,2025-04-06,AVAX,Altcoin,-1.6016925209383026,-1.2516817538750253
15.976458681568712,6626471531.699194,353781020.1145002,2025-04-07,AVAX,Altcoin,-10.720861668320614,-2.194781960348757
16.689508767426556,6936934215.027602,750151178.2761738,2025-04-08,AVAX,Altcoin,4.463129784076969,-1.490192346482336
16.10131975864899,6687931319.1290655,372492520.59235674,2025-04-09,AVAX,Altcoin,-3.5243039023746037,-2.790503689448073
18.44515641455098,7667530458.1619005,609643121.1684761,2025-04-10,AVAX,Altcoin,14.556798393143966,0.5965919221657049
18.314892880992307,7611193269.042522,293481770.6076646,2025-04-11,AVAX,Altcoin,-0.7062208128303493,0.36752925353957056
19.149404510225917,7957820509.783133,342863550.609558,2025-04-12,AVAX,Altcoin,4.556464701465379,1.0033305677460624
20.467869073949146,8511018036.437796,341383099.4066005,2025-04-13,AVAX,Altcoin,6.885146548651999,2.2157361491161054
19.521241675037203,8104890496.923259,278265531.5159187,2025-04-14,AVAX,Altcoin,-4.624943590814645,3.0865815887598154
20.102924329782844,8360069411.475691,406919333.0402943,2025-04-15,AVAX,Altcoin,2.9797420903275196,2.8746690610813226
19.030567328434707,7912108210.605074,276937259.6717138,2025-04-16,AVAX,Altcoin,-5.3343333723811615,2.616093422508957
18.76735836646445,7804030032.642852,256604149.11838847,2025-04-17,AVAX,Altcoin,-1.3830852093252188,0.33896719358478783
19.068702814839124,7934146751.420337,200930194.10764122,2025-04-18,AVAX,Altcoin,1.6056838820382335,0.6692392928517281
19.087719134746372,7942609016.982076,125777479.14120579,2025-04-19,AVAX,Altcoin,0.09972529380681827,0.03256223461479094
19.923544824545182,8289371315.704786,183149820.5914022,2025-04-20,AVAX,Altcoin,4.378866243255386,-0.3254778090132966
19.488678183630295,8108059835.814993,166429245.30055383,2025-04-21,AVAX,Altcoin,-2.182677052424653,0.02341741075670229
19.840236788523388,8239745060.900557,364527995.99166137,2025-04-22,AVAX,Altcoin,1.8039120025512556,-0.14455831606847827
22.08248567647882,9196090911.773111,479854923.1506909,2025-04-23,AVAX,Altcoin,11.301522818782406,2.23199256838346
22.34206376992542,9298850090.90922,455146689.6213783,2025-04-24,AVAX,Altcoin,1.1754930909933181,2.5975037541432506
22.358569227038366,9303436865.902172,337236319.99405277,2025-04-25,AVAX,Altcoin,0.07387615254756952,2.3786740785017275
22.21224698349822,9243624390.226313,385913417.65177876,2025-04-26,AVAX,Altcoin,-0.6544347362048564,2.2709369313572023
22.42266153714482,9327428256.269175,295427267.08285373,2025-04-27,AVAX,Altcoin,0.947290716706517,1.7807118561359356
21.76131374420904,9058399674.825357,260556605.88383955,2025-04-28,AVAX,Altcoin,-2.9494616053504896,1.671171205717959
21.856346347625976,9103597576.890938,390386722.1447342,2025-04-29,AVAX,Altcoin,0.43670434852411955,1.475855826571225
21.495104415759847,8949003299.794483,272527695.47379476,2025-04-30,AVAX,Altcoin,-1.6528010954830363,-0.3747618754666953
20.911718399489054,8719840116.578577,314726123.8304364,2025-05-01,AVAX,Altcoin,-2.7140413230236082,-0.9304096488976847
21.64039979213997,9022412062.608444,337228475.74193376,2025-05-02,AVAX,Altcoin,3.4845600860268,-0.4431690869720804
21.236230289707503,8860881903.066935,303450120.31269616,2025-05-03,AVAX,Altcoin,-1.8676619023427876,-0.6164872535632134
20.558627289563443,8586846483.461706,168653006.8987127,2025-05-04,AVAX,Altcoin,-3.1907875875337055,-1.2076412970261023
19.883841658205988,8303727065.203184,189971609.09824914,2025-05-05,AVAX,Altcoin,-3.2822504238889993,-1.2551825568173183
19.690937645254376,8225802094.349685,239292173.83782345,2025-05-06,AVAX,Altcoin,-0.9701546424858098,-1.4561624126758794
20.0592038012727,8376590979.546294,235673189.50914693,2025-05-07,AVAX,Altcoin,1.8702316906024974,-0.9528720146636601
19.536304099901354,8170198421.425372,286789037.53890663,2025-05-08,AVAX,Altcoin,-2.6067819368691514,-0.9375492452130236
22.06135529506582,9216828428.286825,558227140.7747273,2025-05-09,AVAX,Altcoin,12.924917539429659,0.411073248130242
23.23931758660657,9715728977.697409,712574477.795841,2025-05-10,AVAX,Altcoin,5.339482891172209,1.440665361489527
25.90584069837969,10834846817.953537,701455223.1723969,2025-05-11,AVAX,Altcoin,11.474188524838214,3.53566194897123
24.757761643002613,10359887129.65561,507743512.1502253,2025-05-12,AVAX,Altcoin,-4.431738266069418,3.3714494000883133
24.867699675142347,10407853588.33849,856034736.517639,2025-05-13,AVAX,Altcoin,0.4440548128905819,3.5734793222849404
25.76800719022452,10785607552.433424,549372480.5265867,2025-05-14,AVAX,Altcoin,3.6203892070568733,3.823501824635566
24.95094055346082,10441338753.808239,527365395.85133547,2025-05-15,AVAX,Altcoin,-3.1708569107884443,3.7429196855042384
23.385562464677957,9785577478.296486,616295435.0046749,2025-05-16,AVAX,Altcoin,-6.27382396839441,1.0002423272436567
